runid,topic,ERR-IA@5,ERR-IA@10,ERR-IA@20,ERR-IA@30,nERR-IA@5,nERR-IA@10,nERR-IA@20,nERR-IA@30,alpha-DCG@5,alpha-DCG@10,alpha-DCG@20,alpha-DCG@30,alpha-nDCG@5,alpha-nDCG@10,alpha-nDCG@20,alpha-nDCG@30,NRBP,nNRBP,MAP-IA,P-IA@5,P-IA@10,P-IA@20,P-IA@30,strec@5,strec@10,strec@20,strec@30
GrassHopper.AU_07,286,0.200000,0.200000,0.200000,0.223110,0.282479,0.273068,0.271516,0.302793,0.200000,0.200000,0.200000,0.305594,0.267135,0.249903,0.245887,0.375218,0.200000,0.292170,0.053604,0.200000,0.200000,0.200000,0.226667,0.200000,0.200000,0.200000,0.800000
GrassHopper.AU_07,287,0.301664,0.320239,0.324201,0.332306,0.446685,0.454149,0.456250,0.467460,0.334053,0.374191,0.386720,0.426776,0.468186,0.481930,0.487455,0.537024,0.286876,0.442083,0.071786,0.280000,0.280000,0.250000,0.253333,0.600000,0.600000,0.600000,0.800000
GrassHopper.AU_07,288,0.298941,0.328259,0.348150,0.349786,0.420068,0.447045,0.471509,0.473628,0.334505,0.394879,0.454536,0.462308,0.443021,0.491929,0.557514,0.566569,0.280913,0.409762,0.062384,0.200000,0.260000,0.260000,0.253333,0.600000,0.600000,0.800000,0.800000
GrassHopper.AU_07,289,0.294705,0.301347,0.313774,0.321970,0.421645,0.415447,0.430598,0.441812,0.316208,0.330505,0.377912,0.418240,0.430505,0.417747,0.471639,0.521805,0.289249,0.425423,0.105393,0.240000,0.240000,0.260000,0.273333,0.400000,0.400000,0.600000,0.800000
GrassHopper.AU_07,290,0.345234,0.344287,0.365973,0.367888,0.487607,0.470864,0.497328,0.499751,0.331711,0.329953,0.408317,0.417103,0.443057,0.413654,0.502622,0.512677,0.350013,0.511417,0.062555,0.240000,0.220000,0.240000,0.233333,0.400000,0.400000,0.600000,0.600000
GrassHopper.AU_07,291,0.229047,0.244889,0.246702,0.259073,0.424804,0.423596,0.421369,0.442304,0.250953,0.283197,0.289272,0.346597,0.421079,0.416785,0.412010,0.492827,0.211868,0.420196,0.059005,0.240000,0.260000,0.250000,0.260000,0.400000,0.400000,0.400000,0.800000
GrassHopper.AU_07,292,0.200000,0.200000,0.216080,0.223904,0.373446,0.351419,0.372515,0.385282,0.200000,0.200000,0.261211,0.301464,0.339209,0.302435,0.375419,0.430160,0.200003,0.398000,0.043367,0.200000,0.200000,0.220000,0.220000,0.200000,0.200000,0.600000,0.800000
GrassHopper.AU_07,293,0.321029,0.336271,0.363017,0.370100,0.438430,0.447871,0.480833,0.490018,0.348956,0.386087,0.475621,0.507506,0.450980,0.474646,0.575574,0.613106,0.313131,0.439883,0.063451,0.280000,0.260000,0.280000,0.266667,0.600000,0.800000,1.000000,1.000000
GrassHopper.AU_07,294,0.250832,0.260270,0.288946,0.293441,0.437236,0.430793,0.472844,0.479774,0.282201,0.301127,0.388290,0.409318,0.443655,0.429187,0.537007,0.564125,0.225038,0.418044,0.061596,0.280000,0.260000,0.270000,0.266667,0.400000,0.400000,0.800000,0.800000
GrassHopper.AU_07,295,0.308926,0.322038,0.323625,0.335086,0.434099,0.438341,0.438140,0.453574,0.339825,0.368878,0.374710,0.428481,0.450066,0.459119,0.459408,0.524939,0.294971,0.430220,0.056783,0.280000,0.260000,0.230000,0.253333,0.600000,0.600000,0.600000,0.800000
GrassHopper.AU_07,297,0.315280,0.315833,0.330430,0.338139,0.475365,0.453395,0.470238,0.481081,0.373116,0.373475,0.420887,0.457265,0.535286,0.486320,0.534948,0.580570,0.268826,0.420133,0.061013,0.280000,0.240000,0.250000,0.253333,0.800000,0.800000,0.800000,0.800000
GrassHopper.AU_07,298,0.229047,0.244855,0.247020,0.253036,0.329130,0.338970,0.339765,0.347995,0.250953,0.283118,0.289625,0.318520,0.342727,0.358873,0.360631,0.396407,0.211874,0.313780,0.061324,0.240000,0.240000,0.240000,0.240000,0.400000,0.400000,0.400000,0.600000
